favorited	contributors	truncated	text	created_at	retweeted	in_reply_to_status_id_str	coordinates	in_reply_to_user_id_str	source	in_reply_to_status_id	in_reply_to_screen_name	id_str	place	retweet_count	geo	id	in_reply_to_user_id
False	None	False	A lovely 3-minute story: Via @nprnews: The Dauphin  http://t.co/Vq9phzIX	Mon Nov 05 21:40:57 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	265569415851016192	None	0	None	265569415851016192	None
False	None	False	Suicide Bombing In #Syria carried out by al-Nusra (al #Qaeda-inspired group) Kills 50 #Syrian Troops-VOA http://t.co/cjz8fXYI via @AmisIran	Mon Nov 05 17:34:01 +0000 2012	False	None	None	None	web	None	None	265507272023764992	None	0	None	265507272023764992	None
None	False	RT @naizmudin: The Naizmudin Daily is out! http://t.co/ZwsX2ziR ▸ Top stories today via @Roshanakt	None	265506503417528321	web	False	None	None	265506503417528321	1	None	False	None	None	Mon Nov 05 17:30:57 +0000 2012	None	None
None	False	RT @SultanAlQassemi: New study: Britain invaded 90% of world countries http://t.co/eypYWGD1 by Jasper Copping for The Telegraph via @_am ...	None	265231042795945985	web	False	None	None	265231042795945985	22	None	False	None	None	Sun Nov 04 23:16:23 +0000 2012	None	None
None	False	RT @HalaGorani: Jihadist killing of captives widens the split among rebel fighters in Syria http://t.co/tgsxGpod via @guardian	None	265230766752030720	web	False	None	None	265230766752030720	14	None	False	None	None	Sun Nov 04 23:15:17 +0000 2012	None	None
False	None	False	#Iran sets up new base near disputed islands, @ap reports http://t.co/anVJMhxe via @AmisIran #UAE	Sun Nov 04 23:14:51 +0000 2012	False	None	None	None	web	None	None	265230660040531968	None	0	None	265230660040531968	None
False	None	False	Hi all - I want to give a shout out to this cool blog written by two #Iranian-American young #women  -- #FF  @Sex_Fessenjoon	Sat Nov 03 17:45:04 +0000 2012	False	None	None	None	web	None	None	264785278101766145	None	2	None	264785278101766145	None
False	None	False	#Afghanistan's first female #rapper tells the stories that might otherwise be lost, Torie Rose DeGhett http://t.co/hmf0YJhq via @AmiriEhsan	Fri Nov 02 13:28:22 +0000 2012	False	None	None	None	web	None	None	264358289268146177	None	1	None	264358289268146177	None
None	False	RT @hhassan140: "Wait till the spring, I'll be either under the command of an extremist or be killed by one or Assad" FSA commander in # ...	Fri Nov 02 13:27:32 +0000 2012	False	None	None	None	web	None	False	None	264358080249229312	None	13	None	264358080249229312	None
None	False	RT @RichardEngel: As of this morning, NBC News has confirmed a total of 94 #Sandy-related deaths, while the AP reports 4.6 million homes ...	Fri Nov 02 13:27:21 +0000 2012	False	None	None	None	web	None	False	None	264358032538996738	None	94	None	264358032538996738	None
None	False	RT @KellySKennedy: Medicare settlement would expand at-home care by @KellySKennedy http://t.co/tHe98Rm3 via USA TODAY	None	264357989006323713	web	False	None	None	264357989006323713	2	None	False	None	None	Fri Nov 02 13:27:10 +0000 2012	None	None
None	False	RT @Gary_R_Walker: @MargaretAtwood An Anarchist by Eugene Moret written in 1894. So sad this brilliant female author has been forgotten  ...	Fri Nov 02 13:26:49 +0000 2012	False	None	None	None	web	None	False	None	264357897776029698	None	10	None	264357897776029698	None
None	False	RT @CFR_org: Quote of the Day: "People inside [Syria] want any solution; they want security." —Rami, an activist in Beirut	Fri Nov 02 13:26:38 +0000 2012	False	None	None	None	web	None	False	None	264357851605110784	None	7	None	264357851605110784	None
None	False	RT @lrozen: Why did it take 25 min for cia to leave? RT @JonathanLanday: US says CIA sent team to consulate 25 min after attack  http:// ...	Fri Nov 02 01:20:45 +0000 2012	False	None	None	None	web	None	False	None	264175178345500672	None	1	None	264175178345500672	None
False	None	False	How tragic: another bright, young person dies during #Sandy - In Memory of Jessie Streich-Kest - #NewYork via NYCC http://t.co/XG3sFs0A	Fri Nov 02 01:15:55 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	264173962068627456	None	0	None	264173962068627456	None
False	None	False	Pro-#Assad page claims #Syria and #Iran engineered Hurricane #Sandy via @syriasketch http://t.co/tkkIzrRW	Thu Nov 01 00:18:49 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	263797204085522432	None	0	None	263797204085522432	None
None	False	RT @PayandehArt: Review: Ken Price's voluptuous works seduce in LACMA retrospective http://t.co/MUApXyzV	None	263370179973636096	web	False	None	None	263370179973636096	1	None	False	None	None	Tue Oct 30 20:01:58 +0000 2012	None	None
None	False	RT @billmckibben: WSJ reporting subway tunnels indeed have flooded. We're in uncharted territory #sandy	Tue Oct 30 14:55:07 +0000 2012	False	None	None	None	web	None	False	None	263292955534696449	None	168	None	263292955534696449	None
False	None	False	Parenting on the frontline: when the #war correspondent became a mother http://t.co/WnqyDkaz via @guardian #Journalism	Mon Oct 29 21:10:07 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	263024942176677888	None	0	None	263024942176677888	None
False	None	False	. @RoyaTheWriter reviews #Argo in the Daily Beast: http://t.co/FihyofIQ #Iran #Film	Mon Oct 29 21:05:08 +0000 2012	False	None	None	None	web	None	None	263023687027011584	None	0	None	263023687027011584	None
None	False	RT @Earth_NewsRT: RT @Roshanakt In #Tehran, air pollution kills 5,000 people each year http://t.co/NSAm6uPu #Iran via @fahimn #env... ht ...	None	263023458517135362	web	False	None	None	263023458517135362	1	None	False	None	None	Mon Oct 29 21:04:13 +0000 2012	None	None
None	False	RT @Latif_Faiyaz: The Energy Philosopher is out! http://t.co/hOnV3Hcm ▸ Top stories today via @Roshanakt	None	263023401784987649	web	False	None	None	263023401784987649	1	None	False	None	None	Mon Oct 29 21:04:00 +0000 2012	None	None
None	False	RT @RoyaTheWriter: My Argo review is in the Daily Beast: http://t.co/LfAqY389 #Argo #Iran	None	263020545707233282	web	False	None	None	263020545707233282	2	None	False	None	None	Mon Oct 29 20:52:39 +0000 2012	None	None
False	None	False	In #Tehran, air pollution kills 5,000 people each year http://t.co/sosFf0au #Iran via @fahimn #environment	Mon Oct 29 20:51:47 +0000 2012	False	None	None	None	web	None	None	263020327532118016	None	0	None	263020327532118016	None
None	False	RT @BBCKasraNaji: The father of 12-year-old #Iranian boy suffering from cancer to #BBC Persian: Shortage of chemeothreapy drug in #Iran  ...	Mon Oct 29 20:33:32 +0000 2012	False	None	None	None	web	None	False	None	263015735725539329	None	12	None	263015735725539329	None
False	None	False	The unfolding human catastrophe in #Iran http://t.co/WwaVqE6H with @eborujerdi #sanctions #medicine	Mon Oct 29 20:32:05 +0000 2012	False	None	None	None	web	None	None	263015368866557952	None	2	None	263015368866557952	None
False	None	False	The U.K. thinks a strike on Iran would be illegal, denies U.S. access to its bases http://t.co/zkamAKIe	Mon Oct 29 20:28:42 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	263014518840496129	None	2	None	263014518840496129	None
False	None	False	My week on twitter: 24 retweets received, 2 new listings, 26 new followers, 12 mentions. Via: http://t.co/5knaclon	Mon Oct 29 00:33:06 +0000 2012	False	None	None	None	<a href="http://www.twentyfeet.com" rel="nofollow">TwentyFeet</a>	None	None	262713635586060289	None	0	None	262713635586060289	None
None	False	RT @thegarance: The last time the NYT endorsed a Republican for president was in 1956. http://t.co/ObtNT9gc	None	262322491349938177	web	False	None	None	262322491349938177	5	None	False	None	None	Sat Oct 27 22:38:50 +0000 2012	None	None
None	False	RT @OsamaSaeed: Overeating in Doha means more emergency doctors on duty during Eid http://t.co/ofpsqiCw	None	262322377252278272	web	False	None	None	262322377252278272	13	None	False	None	None	Sat Oct 27 22:38:23 +0000 2012	None	None
False	None	False	. @SaberiRoxana reports on #Iran’s Crackdown on #HumanRights Lawyers http://t.co/BrylSzq6 via @thedailybeast #lawyers	Sat Oct 27 22:35:47 +0000 2012	False	None	None	None	web	None	None	262321723322556417	None	1	None	262321723322556417	None
None	False	RT @lrozen: .@ThomasErdbrink: #Iran off'l tells me EU visit cancelled after EU demand to meet Sakharov winners Sotoudeh/Panahi. This 3rd ...	Sat Oct 27 16:31:28 +0000 2012	False	None	None	None	web	None	False	None	262230042904494080	None	6	None	262230042904494080	None
False	None	False	RT @ASLANmedia #IRAN Three grand #Ayatollahs send open letter to #Khamenei chiding him over faltering #economy.  http://t.co/9b3oW42W	Fri Oct 26 00:47:23 +0000 2012	False	None	None	None	<a href="http://www.iskoot.com/products/social-beat" rel="nofollow">Social Beat</a>	None	None	261630068592357376	None	0	None	261630068592357376	None
False	None	False	RT @TIME Play based on Amy Winehouse's life to open in #Denmark | http://t.co/5yYhtlTY (via @TIMECulture) #music	Fri Oct 26 00:46:33 +0000 2012	False	None	None	None	<a href="http://www.iskoot.com/products/social-beat" rel="nofollow">Social Beat</a>	None	None	261629856159252481	None	0	None	261629856159252481	None
False	None	False	[video] Colin Powell endorses #Obama - Kevin Robillard - http://t.co/QrQrdNZf: http://t.co/2xWfFr8o via @POLITICO	Thu Oct 25 17:28:49 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	261519699249090562	None	0	None	261519699249090562	None
None	False	RT @zaidbenjamin: Interview with Brigadier Mohamed Anwar the Spokesman of The Syrian National Army regarding the ceasefire http://t.co/y ...	Thu Oct 25 15:32:09 +0000 2012	False	None	None	None	web	None	False	None	261490340048011264	None	2	None	261490340048011264	None
False	None	False	#Iran - Sad news: #Tehran Symphony Orchestra May Have To Disband due to Financial Problems http://t.co/9Pn5v1Wc via @tehranbureau	Thu Oct 25 15:31:50 +0000 2012	False	None	None	None	web	None	None	261490258527518720	None	1	None	261490258527518720	None
None	False	RT @glcarlstrom: Syrian army agrees to Friday-Monday ceasefire. Unless rebels attack them, or resupply, or reinforce positions, then it' ...	Thu Oct 25 15:30:42 +0000 2012	False	None	None	None	web	None	False	None	261489971804909569	None	5	None	261489971804909569	None
None	False	RT @Max_Fisher: The U.S. is catching up to Europe on gender equality! A story told in one chart and a map http://t.co/bYquxbyK	None	261487295876718594	web	False	None	None	261487295876718594	3	None	False	None	None	Thu Oct 25 15:20:04 +0000 2012	None	None
None	False	RT @nytimes: Latest @FiveThirtyEight forecast: Romney's momentum seems to have stopped http://t.co/yijG8XKZ	None	261485096123658240	web	False	None	None	261485096123658240	90	None	False	None	None	Thu Oct 25 15:11:19 +0000 2012	None	None
None	False	RT @lou_reuters: #Syria Army Command says to cease military ops from Friday morning til Monday; reserves right to respond to rebel attac ...	Thu Oct 25 15:09:12 +0000 2012	False	None	None	None	web	None	False	None	261484560980779008	None	9	None	261484560980779008	None
None	False	RT @AJELive: #Syria army command says it will cease military operations from Friday morning until Monday, but says it reserves right to  ...	Thu Oct 25 15:09:03 +0000 2012	False	None	None	None	web	None	False	None	261484524481945603	None	35	None	261484524481945603	None
False	None	False	#SYRIA ARMY ANNOUNCES A HALT OF MILITARY OPERATIONS DURING #EID BUT RESERVES ITSELF THE RIGHT TO RESPOND TO ANY AGGRESSION via @clarissaward	Thu Oct 25 15:08:42 +0000 2012	False	None	None	None	web	None	None	261484436078616578	None	0	None	261484436078616578	None
False	None	False	Thanks! RT @aspals Aspals Daily News! http://t.co/nNpsBYW1  ▸ Top stories today via @kathlena1 @ThinkCenter1968 @Roshanakt #Iran #Military	Thu Oct 25 15:07:56 +0000 2012	False	261429139951726592	None	201015826	web	261429139951726592	aspals	261484242771533824	None	0	None	261484242771533824	201015826
False	None	False	Federal Prosecutors Sue Bank of America Over #Mortgage Program http://t.co/kmip6tll #BOA	Thu Oct 25 03:01:05 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	261301325365653504	None	1	None	261301325365653504	None
None	False	RT @Zealous_Iranian: The Death of Ahmad Ghabel, Dissident Iranian Intellectual http://t.co/FwYMGFa0	None	261284163997548544	web	False	None	None	261284163997548544	5	None	False	None	None	Thu Oct 25 01:52:53 +0000 2012	None	None
False	None	False	@cwharlow @Farrah_Joon well i guess it all depends on the context ! like he just randomly said it??!!	Thu Oct 25 01:50:31 +0000 2012	False	261283260594802688	None	517212934	web	261283260594802688	cwharlow	261283567814991872	None	0	None	261283567814991872	517212934
None	False	RT @IranLGBT: In praise of … Nasrin Sotoudeh http://t.co/DjJOpff1 #Iran The Brave, Jailed Iranian Lawyer separated from her children is  ...	None	261279179377610755	web	False	None	None	261279179377610755	3	None	False	None	None	Thu Oct 25 01:33:05 +0000 2012	None	None
False	None	False	@Farrah_Joon @cwharlow that is a weird compliment.	Thu Oct 25 01:31:49 +0000 2012	False	261277225347858433	None	506733400	web	261277225347858433	Farrah_Joon	261278860887343104	None	0	None	261278860887343104	506733400
None	False	RT @NORML: 59% of All Americans Want Marijuana to Be Legalized http://t.co/hQ2m533k #LegalizeIt2012	None	261278466236882944	web	False	None	None	261278466236882944	226	None	False	None	None	Thu Oct 25 01:30:15 +0000 2012	None	None
False	None	False	#Iran -  Group of #Iranian students start petition against #gender segregation at their university http://t.co/VTdVXGVs via @Zealous_Iranian	Thu Oct 25 01:18:45 +0000 2012	False	None	None	None	web	None	None	261275571852550145	None	1	None	261275571852550145	None
None	False	RT @borzou: Smart read in @nationaljournal "No matter how you cut it, Ohio is the pivotal state" http://t.co/OAY7gAbl	None	261275048894144512	web	False	None	None	261275048894144512	3	None	False	None	None	Thu Oct 25 01:16:40 +0000 2012	None	None
None	False	RT @wisequotesnet: An eye for an eye will only make the whole world blind. - Mahatma Gandhi http://t.co/EyY0gFIT	None	261274797642752000	web	False	None	None	261274797642752000	25	None	False	None	None	Thu Oct 25 01:15:40 +0000 2012	None	None
None	False	RT @adadpay: @Roshanakt recent article: a must read: http://t.co/RO0DNlen	None	261274382763171840	web	False	None	None	261274382763171840	1	None	False	None	None	Thu Oct 25 01:14:01 +0000 2012	None	None
False	None	False	@adadpay Thank you for sharing!	Thu Oct 25 01:13:52 +0000 2012	False	261272756077871104	None	104676683	web	261272756077871104	adadpay	261274343097630721	None	0	None	261274343097630721	104676683
None	False	RT @RichardJWood: When it comes to sanctions on Iran, US legislation isn't expected to differ much from one administration to another.   ...	Thu Oct 25 00:02:41 +0000 2012	False	None	None	None	web	None	False	None	261256430101884928	None	1	None	261256430101884928	None
None	False	RT @Ziya_Meral: Tunisia's last remaining Jews http://t.co/tDg4FY74	None	261253119437074432	web	False	None	None	261253119437074432	2	None	False	None	None	Wed Oct 24 23:49:32 +0000 2012	None	None
False	None	False	Woman Sentenced to Two Years in US Prison for #Military Exports to #Iran  - Businessweek http://t.co/BMAYy8dR  via @onlyiranews	Wed Oct 24 23:48:44 +0000 2012	False	None	None	None	web	None	None	261252919897235456	None	0	None	261252919897235456	None
False	None	False	@Farrah_Joon @WideAsleepNima yes gorgeous photos! The last time I was there was a few years back too... it is quite beautiful.	Wed Oct 24 23:43:37 +0000 2012	False	261247523455385600	None	506733400	web	261247523455385600	Farrah_Joon	261251632069750786	None	0	None	261251632069750786	506733400
False	None	False	#Egypt: Suspect in #Libya consulate attack killed in #Cairo http://t.co/kcd74Y6W via @Reem_Abdellatif	Wed Oct 24 23:21:11 +0000 2012	False	None	None	None	web	None	None	261245984733020160	None	1	None	261245984733020160	None
False	None	False	@Farrah_Joon are you there now?	Wed Oct 24 23:18:56 +0000 2012	False	261242449865895936	None	506733400	web	261242449865895936	Farrah_Joon	261245420871761920	None	0	None	261245420871761920	506733400
None	False	RT @MegRobertson: Donald Trump wants Barack Obama to publish his college and passport records but won't reveal his own http://t.co/qJJm9 ...	Wed Oct 24 22:36:39 +0000 2012	False	None	None	None	web	None	False	None	261234778546786305	None	3	None	261234778546786305	None
None	False	RT @rezamarashi: And so it begins... RT @TehranBureau It's Ewan McGregor's turn..'Prisoner of Tehran' coming to a theater near you http: ...	Wed Oct 24 22:36:30 +0000 2012	False	None	None	None	web	None	False	None	261234740655443968	None	5	None	261234740655443968	None
None	False	RT @audreycnn: Single woman ejected from Air Force for having a baby:  Watch @kyunglahcnn ‘s report on @OutFrontCNN tonight at 7pET http ...	Wed Oct 24 22:35:13 +0000 2012	False	None	None	None	web	None	False	None	261234419371757569	None	3	None	261234419371757569	None
None	False	RT @SaeedKD: MT @GEsfandiari: Jailed Iran lawyer Nasrin Sotoudeh transferred to prison's clinic on day 7 of hunger strike, says oppositi ...	Wed Oct 24 21:59:56 +0000 2012	False	None	None	None	web	None	False	None	261225539304562689	None	4	None	261225539304562689	None
None	False	RT @peterson__scott: Midnight heavy rain in #Aleppo #Syria brings delight, and awareness that rain means few bombing planes. Syrians her ...	Wed Oct 24 21:59:42 +0000 2012	False	None	None	None	web	None	False	None	261225480739500032	None	20	None	261225480739500032	None
None	False	RT @husainhaqqani: RT@AliDayan: 96 schools attacks in #Pakistan in 2012 -1 of the most dangerous countries in the world 2 go 2 school @H ...	Wed Oct 24 21:57:35 +0000 2012	False	None	None	None	web	None	False	None	261224949149220864	None	10	None	261224949149220864	None
False	None	False	#Russia demands expulsion of reporters, envoys over #UN Security Council leaks on #Syria http://t.co/dCUfSdU5  via @reuters	Wed Oct 24 21:56:58 +0000 2012	False	None	None	None	web	None	None	261224790818439168	None	2	None	261224790818439168	None
None	False	RT @BahmanKalbasi: #UN Rep. on HR in #Iran to #BBCPersian: "I will also investigate human rights violations caused by #sanctions: lack o ...	Wed Oct 24 21:54:39 +0000 2012	False	None	None	None	web	None	False	None	261224210221916161	None	7	None	261224210221916161	None
None	False	RT @peterson__scott: Inside #Aleppo #Syria, a day of heavy shelling, rifle fire exchanges, and rebel #FSA commanders who do not mention  ...	Wed Oct 24 21:10:43 +0000 2012	False	None	None	None	web	None	False	None	261213151780016128	None	17	None	261213151780016128	None
None	False	RT @Wolfe321: CPJ has gone thru all jailed Turkish journo cases &amp; say 61 are being held bec of their work, highest # in world: https ...	Wed Oct 24 21:10:39 +0000 2012	False	None	None	None	web	None	False	None	261213136063967232	None	1	None	261213136063967232	None
False	None	False	#Science Confirms: Rejection Can Make You More Creative http://t.co/dKxKVPjr #cool	Wed Oct 24 15:52:53 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	261133169951121411	None	0	None	261133169951121411	None
None	False	RT @fispahani: More than 300 #Shias have been killed in #Pakistan so far this year. http://t.co/6HkrlT3P	None	260909182952292352	web	False	None	None	260909182952292352	17	None	False	None	None	Wed Oct 24 01:02:51 +0000 2012	None	None
None	False	RT @zaidbenjamin: #BREAKING: The Free Syrian Army is attacking #Aleppo International Airport	Wed Oct 24 01:02:08 +0000 2012	False	None	None	None	web	None	False	None	260909005378043904	None	15	None	260909005378043904	None
False	None	False	RT @HadiMirror: Iran: Concerns Over A Detained Blogger http://t.co/lI5rBpxd  | on @GlobalVoices via @rezaasadi	Wed Oct 24 01:01:58 +0000 2012	False	None	None	None	web	None	None	260908960368959488	None	1	None	260908960368959488	None
None	False	RT @SaberiRoxana: ICHRI: «نسرین ستوده تا حذف ممنوع الخروج شدن دخترش دست از اعتصاب بر نمی دارد»http://t.co/FtCVdQTQ	None	260855928277041154	web	False	None	None	260855928277041154	2	None	False	None	None	Tue Oct 23 21:31:14 +0000 2012	None	None
None	False	RT @lrozen: AP: "U.S. oil output is surging so fast that US could soon overtake Saudi Arabia." http://t.co/yIisz5IK via @7im hey @stevel ...	None	260855760064483328	web	False	None	None	260855760064483328	41	None	False	None	None	Tue Oct 23 21:30:34 +0000 2012	None	None
None	False	RT @robinenergy: #Iraq aims to double power output to 20 GW by 2014 http://t.co/PBKaPbNk We've heard this before	None	260854970612600832	web	False	None	None	260854970612600832	2	None	False	None	None	Tue Oct 23 21:27:26 +0000 2012	None	None
None	False	RT @USUN: Tomorrow: JSR Lakhdar Brahimi to update the #UNSC on his latest visit to #Syria &amp; the region, including talks on an Eid al ...	Tue Oct 23 21:26:39 +0000 2012	False	None	None	None	web	None	False	None	260854773115404290	None	13	None	260854773115404290	None
None	False	RT @GuityMohebbi: All know the way, but few actually walk it # Rumi	Tue Oct 23 20:10:02 +0000 2012	False	None	None	None	web	None	False	None	260835494622003200	None	1	None	260835494622003200	None
None	False	RT @AlArabiya_Eng: Man disguised as woman detained trying to enter Mecca for #hajj http://t.co/Sk9HBkj5	None	260835361914253312	web	False	None	None	260835361914253312	14	None	False	None	None	Tue Oct 23 20:09:31 +0000 2012	None	None
None	False	RT @SaeedKD: MT @GEsfandiari @NickKristof: There's more to Iran than uranium. Nasrin Sotoudeh, brave lawyer, is in prison--on day 7 of h ...	Tue Oct 23 18:00:06 +0000 2012	False	None	None	None	web	None	False	None	260802794674610176	None	3	None	260802794674610176	None
None	False	RT @AlMonitor: Based on MidEast talk in debate, safe to conclude "Mitt Romney would make a good VP in a Barack Obama administration." ht ...	Tue Oct 23 15:21:22 +0000 2012	False	None	None	None	web	None	False	None	260762847452229632	None	3	None	260762847452229632	None
False	None	False	VIDEO - @MargaretAtwood on creating headless chicken in a novel which is looking like it will become reality http://t.co/IbRViD5j @GrantaMag	Tue Oct 23 15:20:06 +0000 2012	False	None	None	None	web	None	None	260762528387325952	None	0	None	260762528387325952	None
False	None	False	PHOTOS - #Marines' Faces Before, During, and After Serving in #Afghanistan http://t.co/Ss9m2R2B via @slate	Tue Oct 23 14:22:50 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	260748119673819136	None	0	None	260748119673819136	None
None	False	RT @KMFlower: Halloween mask sales predict Obama win 60-40 http://t.co/JamnvMIU	None	260734856714133504	web	False	None	None	260734856714133504	5	None	False	None	None	Tue Oct 23 13:30:08 +0000 2012	None	None
None	False	RT @aghezelbash: If regular rejection doesn’t cause you to withdraw from the world entirely, it just might boost your creativity; http:/ ...	Tue Oct 23 13:29:48 +0000 2012	False	None	None	None	web	None	False	None	260734770185633792	None	1	None	260734770185633792	None
None	False	RT @randamali: Ahram Online is looking for full time copy-editors.+2 years journalism experience is preferable.If you are interested ema ...	Tue Oct 23 13:28:51 +0000 2012	False	None	None	None	web	None	False	None	260734533140377600	None	14	None	260734533140377600	None
None	False	RT @SaeedKD: A gaffe Romney has repeated at least six times: 'Syria is Iran's route to the sea': http://t.co/n6zeR9rg via @guardian	None	260734200620134400	web	False	None	None	260734200620134400	25	None	False	None	None	Tue Oct 23 13:27:32 +0000 2012	None	None
False	None	False	BBC News - Eight killed in attacks on #Baghdad Shia districts http://t.co/FFWwkRtn  #Iraq via @serenac13	Tue Oct 23 13:27:03 +0000 2012	False	None	None	None	web	None	None	260734077940944896	None	3	None	260734077940944896	None
False	None	False	#France reportedly to Send Surveillance #Drones to #Mali As Jihadists Flock to North - @AP Report: http://t.co/yhbKBsqq via @semmoneglynn	Tue Oct 23 13:26:40 +0000 2012	False	None	None	None	web	None	None	260733985196486656	None	0	None	260733985196486656	None
None	False	RT @combatjourno: Rahat Fateh Ali Khan: Promoting Peace Through Sufi Music http://t.co/0gIhEWqD By @WasHasNaz for DW English Service.	None	260730479328784385	web	False	None	None	260730479328784385	2	None	False	None	None	Tue Oct 23 13:12:45 +0000 2012	None	None
False	None	False	Farewell to #Afghanistan, with sadness and affection http://t.co/cDZ2Ko4X via @AmiriEhsan	Tue Oct 23 13:12:25 +0000 2012	False	None	None	None	web	None	None	260730395706937344	None	0	None	260730395706937344	None
False	None	False	#Clintons preside over opening of $300 million industrial park by South #Korean Co.  in #HAITI (+video) http://t.co/7grsFKXY via @CSMonitor	Tue Oct 23 13:06:30 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	260728908733890560	None	0	None	260728908733890560	None
None	False	RT @onlyiranews: US and Iran: Could Romney be tougher than Obama? Unlikely. - Christian Science Monitor http://t.co/FFjwwwaG #Iran #Iran ...	None	260728205365870592	web	False	None	None	260728205365870592	1	None	False	None	None	Tue Oct 23 13:03:42 +0000 2012	None	None
None	False	RT @ANPour: Emir of #Qatar: "Today in #Gaza and tomorrow in the freed #Jerusalem," http://t.co/lMSxnxqL oooo	None	260727501083516928	web	False	None	None	260727501083516928	2	None	False	None	None	Tue Oct 23 13:00:54 +0000 2012	None	None
False	None	False	#Iran Oil Minister says may stop #oil sales if #sanctions tighten http://t.co/G3ipmmUZ @YahooNews via @Iran_Style	Tue Oct 23 13:00:04 +0000 2012	False	None	None	None	web	None	None	260727290663673856	None	1	None	260727290663673856	None
None	False	RT @bungdan: Yesterday I suggested the church was a bit unfair to Galileo in 1633. I've received 20 emails from angry Catholics calling  ...	Tue Oct 23 12:56:46 +0000 2012	False	None	None	None	web	None	False	None	260726458459250690	None	16	None	260726458459250690	None
False	None	False	@SaberiRoxana Thanks for the MT!	Tue Oct 23 12:54:33 +0000 2012	False	260558379829841920	None	29885622	web	260558379829841920	SaberiRoxana	260725900373524480	None	0	None	260725900373524480	29885622
False	None	False	Re-upping my analysis post-#Debate - US and #Iran: Could #Romney be tougher than #Obama? Unlikely. http://t.co/gsinwkSH via @CSMonitor	Tue Oct 23 12:45:49 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	260723703048982528	None	2	None	260723703048982528	None
None	False	RT @MichaelSLinden: New theory for why Romney spent all night praising Obama's foreign policy: he's hoping to succeed Hillary at State.	Tue Oct 23 12:17:45 +0000 2012	False	None	None	None	web	None	False	None	260716638578544640	None	5	None	260716638578544640	None
None	False	RT @ppppolls: 37% more likely to vote for Obama after the debate, 31% less likely, 30% say it made no difference: http://t.co/f8Ck70lQ	None	260584947142778880	web	False	None	None	260584947142778880	61	None	False	None	None	Tue Oct 23 03:34:27 +0000 2012	None	None
None	False	RT @djrothkopf: I wrote a CNN column today saying debate would be a referendum on Obama foreign policy.  It was.  Apparently both of the ...	Tue Oct 23 03:31:30 +0000 2012	False	None	None	None	web	None	False	None	260584206038605824	None	363	None	260584206038605824	None
None	False	RT @SaberiRoxana: CSM by @Roshanakt - US and Iran: Could Romney be tougher than Obama? Unlikely. http://t.co/JigMH1Rf	None	260583900429041664	web	False	None	None	260583900429041664	6	None	False	None	None	Tue Oct 23 03:30:17 +0000 2012	None	None
None	False	RT @thegarance: My dad was shot during a bayonet run after running out of ammo during WWII. Truly a weapon of last resort. Just saying.	Tue Oct 23 03:29:22 +0000 2012	False	None	None	None	web	None	False	None	260583665904537600	None	7	None	260583665904537600	None
None	False	RT @ArthurDelaneyHP: Romney says he doesn't want to cut food stamps, contra Paul Ryan http://t.co/ThUNm13l	None	260582029182242816	web	False	None	None	260582029182242816	8	None	False	None	None	Tue Oct 23 03:22:51 +0000 2012	None	None
None	False	RT @parul_sehgal: So hard to remain objective when Obama pronounces "Pakistan" like a desi.	Tue Oct 23 03:22:13 +0000 2012	False	None	None	None	web	None	False	None	260581866875269121	None	73	None	260581866875269121	None
None	False	RT @mjaconiCNN: BREAKING:  CNN scientific post-debate poll "Who won the final debate?": @BarackObama 48% @MittRomney 40% #CNNdebate	Tue Oct 23 03:20:38 +0000 2012	False	None	None	None	web	None	False	None	260581470177984512	None	25	None	260581470177984512	None
None	False	RT @JeffreyGoldberg: Based on bipartisan debate agreement, you should expect the skies over Mali to be filled with drones soon.	Tue Oct 23 03:20:30 +0000 2012	False	None	None	None	web	None	False	None	260581436967505920	None	21	None	260581436967505920	None
None	False	RT @thegarance: http://t.co/ABPiwIrd "OKC-3S Bayonet...the weapon of choice when shots can't be fired"	None	260581411667443712	web	False	None	None	260581411667443712	27	None	False	None	None	Tue Oct 23 03:20:24 +0000 2012	None	None
None	False	RT @lou_reuters: @lrozen yeah, he basically confirmed the goal of bilateral talks with #iran after denying the NYT story	Tue Oct 23 03:17:44 +0000 2012	False	None	None	None	web	None	False	None	260580741740654593	None	2	None	260580741740654593	None
